"X.1","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
246,"RHOC",1.67222938584017e-102,0.628599019902729,0.167,0.097,5.47454456336354e-98,"CD8+ Cytotoxic T","RHOC"
247,"HLA-DRB1",3.25979008683875e-102,-0.79810227521623,0.324,0.198,1.06719007862927e-97,"CD8+ Cytotoxic T","HLA-DRB1"
248,"NCF1",8.49128262582494e-102,-1.76601087211308,0.032,0.092,2.77987610604257e-97,"CD8+ Cytotoxic T","NCF1"
249,"ABHD17A",3.03127558830759e-101,1.03053637145151,0.108,0.055,9.92379002100138e-97,"CD8+ Cytotoxic T","ABHD17A"
250,"PASK",3.24291956368961e-101,-1.85177888002946,0.022,0.078,1.0616670067607e-96,"CD8+ Cytotoxic T","PASK"
251,"SH3YL1",3.4643932674625e-101,-1.37766136426926,0.042,0.106,1.13417306790187e-96,"CD8+ Cytotoxic T","SH3YL1"
252,"GYG1",6.08368193762885e-100,1.27574851116073,0.095,0.046,1.99167579274093e-95,"CD8+ Cytotoxic T","GYG1"
253,"CFD",7.09642053232186e-100,-3.71425308418435,0.008,0.053,2.32322615387153e-95,"CD8+ Cytotoxic T","CFD"
254,"RGCC",2.05993836879634e-99,-1.26763772841705,0.052,0.119,6.74382623176546e-95,"CD8+ Cytotoxic T","RGCC"
255,"JAKMIP1",2.09052938158693e-99,2.33355447343557,0.028,0.006,6.8439750894393e-95,"CD8+ Cytotoxic T","JAKMIP1"
256,"COX4I1",8.32083653156392e-99,-0.261297621777368,0.818,0.873,2.7240754637034e-94,"CD8+ Cytotoxic T","COX4I1"
258,"GAPDH",2.30424318035587e-98,0.255590867990323,0.758,0.693,7.54363132384906e-94,"CD8+ Cytotoxic T","GAPDH"
259,"IFITM2",2.62082410085642e-98,0.328752386524346,0.615,0.539,8.58005394138374e-94,"CD8+ Cytotoxic T","IFITM2"
260,"LYZ",3.51843987197442e-98,-3.56963371930546,0.024,0.077,1.15186684528699e-93,"CD8+ Cytotoxic T","LYZ"
261,"CEBPD",6.40660409578725e-98,0.811482678404529,0.115,0.06,2.09739404887883e-93,"CD8+ Cytotoxic T","CEBPD"
262,"PTGER2",1.40727115815268e-97,0.944908542454437,0.13,0.073,4.60712431756025e-93,"CD8+ Cytotoxic T","PTGER2"
263,"TYMP",2.12854736090626e-96,-2.24187051157153,0.035,0.093,6.96843835013492e-92,"CD8+ Cytotoxic T","TYMP"
264,"FCGRT",6.44743580582063e-96,-1.48802364548528,0.043,0.105,2.11076153410956e-91,"CD8+ Cytotoxic T","FCGRT"
265,"PPP2R2B",1.64530637062512e-95,2.01641328806423,0.031,0.008,5.38640399615252e-91,"CD8+ Cytotoxic T","PPP2R2B"
266,"CD247",6.51734299279999e-95,0.429880266770454,0.341,0.255,2.13364774898286e-90,"CD8+ Cytotoxic T","CD247"
267,"SERPINA1",1.0708541616039e-94,-4.68320275218605,0.003,0.042,3.50576235425886e-90,"CD8+ Cytotoxic T","SERPINA1"
268,"S100A10",1.68700536022457e-94,0.347098985271914,0.539,0.454,5.5229181483032e-90,"CD8+ Cytotoxic T","S100A10"
269,"RAB27A",2.02186986457993e-94,1.39901893653514,0.065,0.028,6.61919756266178e-90,"CD8+ Cytotoxic T","RAB27A"
270,"CXCR3",1.06623037120578e-93,1.16505661897742,0.093,0.046,3.49062498925347e-89,"CD8+ Cytotoxic T","CXCR3"
271,"DOK2",2.25918009280844e-92,0.640442064056405,0.248,0.173,7.39610378783628e-88,"CD8+ Cytotoxic T","DOK2"
272,"FAM26F",3.27773672881607e-92,-1.95631576210297,0.021,0.072,1.07306545027981e-87,"CD8+ Cytotoxic T","FAM26F"
273,"TMEM176B",4.05394061571966e-92,-4.99725921016482,0.002,0.039,1.3271790787743e-87,"CD8+ Cytotoxic T","TMEM176B"
274,"FKBP11",1.71971042256063e-91,0.773315110193696,0.187,0.121,5.629987981379e-87,"CD8+ Cytotoxic T","FKBP11"
275,"LPCAT1",5.49325726483768e-91,1.47226264785414,0.053,0.02,1.79838256336256e-86,"CD8+ Cytotoxic T","LPCAT1"
277,"EIF3E",1.47939253187634e-90,-0.6411275526856,0.175,0.268,4.84323527085677e-86,"CD8+ Cytotoxic T","EIF3E"
278,"CPNE2",5.78801817938045e-90,1.57478520402413,0.056,0.022,1.89488139156557e-85,"CD8+ Cytotoxic T","CPNE2"
279,"SLC1A7",9.71180021223691e-90,2.335520930493,0.021,0.004,3.17944915348212e-85,"CD8+ Cytotoxic T","SLC1A7"
280,"PPIB",1.29545885726369e-88,0.477016281756483,0.397,0.321,4.24107320690985e-84,"CD8+ Cytotoxic T","PPIB"
282,"AOAH",3.55474242717173e-88,1.11175357183561,0.077,0.036,1.16375157580748e-83,"CD8+ Cytotoxic T","AOAH"
283,"EPHX2",1.31043410650009e-87,-2.10541449542802,0.017,0.063,4.29009917785998e-83,"CD8+ Cytotoxic T","EPHX2"
284,"CD68",1.77540092800313e-87,-4.54600719872715,0.003,0.039,5.81230755809663e-83,"CD8+ Cytotoxic T","CD68"
285,"EIF3L",8.00995573144205e-87,-0.419120818811253,0.345,0.456,2.6222993073595e-82,"CD8+ Cytotoxic T","EIF3L"
286,"CDC42EP3",1.27107709742449e-86,1.12871175516591,0.097,0.051,4.16125220154831e-82,"CD8+ Cytotoxic T","CDC42EP3"
287,"ST13",1.69468720744362e-86,-0.51108452578695,0.227,0.327,5.54806697972891e-82,"CD8+ Cytotoxic T","ST13"
288,"SH2D1A",2.23471991590264e-86,1.05925822358297,0.102,0.054,7.31602606068206e-82,"CD8+ Cytotoxic T","SH2D1A"
290,"ACTN1",5.57872859185812e-86,-2.36371369697325,0.012,0.055,1.82636416640251e-81,"CD8+ Cytotoxic T","ACTN1"
291,"TCL1A",2.85388622701119e-85,-3.76139184981301,0.006,0.044,9.34305272998922e-81,"CD8+ Cytotoxic T","TCL1A"
292,"IFI30",5.38710571238212e-85,-3.72266879059454,0.005,0.041,1.76363066811966e-80,"CD8+ Cytotoxic T","IFI30"
293,"C1orf228",7.49771077971157e-85,-1.85953673236627,0.019,0.066,2.45460055506197e-80,"CD8+ Cytotoxic T","C1orf228"
294,"LSP1",1.24293968980894e-84,0.363247877147471,0.528,0.455,4.0691359564965e-80,"CD8+ Cytotoxic T","LSP1"
296,"DSTN",3.86364981575068e-84,0.847859192121195,0.193,0.13,1.26488167668046e-79,"CD8+ Cytotoxic T","DSTN"
298,"RPS21",5.00496112012066e-84,-0.295385686946686,0.64,0.73,1.6385241715051e-79,"CD8+ Cytotoxic T","RPS21"
299,"LDLRAP1",8.39242175604917e-84,-1.09592622928993,0.054,0.115,2.74751103449538e-79,"CD8+ Cytotoxic T","LDLRAP1"
300,"LINC00944",9.09795288132506e-84,2.72517000104528,0.017,0.003,2.9784878142882e-79,"CD8+ Cytotoxic T","LINC00944"
301,"IGFBP7",9.32611352748534e-84,-3.56445996111977,0.006,0.043,3.05318304662815e-79,"CD8+ Cytotoxic T","IGFBP7"
302,"FYB",5.74031633001819e-82,-0.651450116938541,0.134,0.216,1.87926476012135e-77,"CD8+ Cytotoxic T","FYB"
303,"LGALS9",1.42779054431456e-81,-2.03413546898714,0.015,0.058,4.67430068397702e-77,"CD8+ Cytotoxic T","LGALS9"
304,"MT-ND5",6.51585051777872e-80,0.461240737581232,0.445,0.379,2.1331591425104e-75,"CD8+ Cytotoxic T","MT-ND5"
305,"NPC2",6.90609986372275e-80,-1.07612888968247,0.092,0.16,2.26091897338555e-75,"CD8+ Cytotoxic T","NPC2"
306,"HCK",1.32628297115163e-79,-4.08865701197744,0.002,0.035,4.34198519095621e-75,"CD8+ Cytotoxic T","HCK"
307,"PDIA3",1.75380970206038e-79,0.588724363805556,0.298,0.229,5.74162220260526e-75,"CD8+ Cytotoxic T","PDIA3"
309,"FHIT",1.06581892650315e-78,-2.45410530890148,0.01,0.048,3.48927800158602e-74,"CD8+ Cytotoxic T","FHIT"
310,"PPP1R18",4.03778641186035e-78,0.596296698120559,0.266,0.197,1.32189051551484e-73,"CD8+ Cytotoxic T","PPP1R18"
311,"EMP3",6.4988173897205e-78,0.298318040156896,0.606,0.545,2.1275828370467e-73,"CD8+ Cytotoxic T","EMP3"
312,"LYL1",2.54114596280265e-77,-2.80587752221635,0.007,0.043,8.31920365302331e-73,"CD8+ Cytotoxic T","LYL1"
313,"TCF7",3.15144170592272e-77,-0.92307954234907,0.065,0.127,1.03171898568498e-72,"CD8+ Cytotoxic T","TCF7"
314,"PPP1CA",1.51383098472434e-76,0.470483107264655,0.406,0.339,4.95597987779055e-72,"CD8+ Cytotoxic T","PPP1CA"
316,"ARL4C",5.52923845526294e-76,0.669037253962161,0.226,0.162,1.81016208548398e-71,"CD8+ Cytotoxic T","ARL4C"
317,"IFNG",8.72186233555677e-76,2.08361866471752,0.022,0.005,2.85536329141458e-71,"CD8+ Cytotoxic T","IFNG"
318,"MFSD10",1.03009313038646e-74,0.95946289000798,0.122,0.074,3.37231889025919e-70,"CD8+ Cytotoxic T","MFSD10"
319,"KLF6",1.23097145899791e-74,0.492742869117813,0.291,0.22,4.02995436246735e-70,"CD8+ Cytotoxic T","KLF6"
320,"RP11-664D1.1",1.5619204247927e-74,-2.87685627900424,0.007,0.042,5.11341508668634e-70,"CD8+ Cytotoxic T","RP11-664D1.1"
321,"TTC16",2.6955638140144e-74,2.21119538227758,0.022,0.005,8.82473681432034e-70,"CD8+ Cytotoxic T","TTC16"
322,"ANP32B",6.91281976455418e-74,-0.473612893635526,0.233,0.327,2.26311893451975e-69,"CD8+ Cytotoxic T","ANP32B"
323,"C11orf31",8.80366348579007e-74,-0.478728582104706,0.25,0.346,2.88214335197795e-69,"CD8+ Cytotoxic T","C11orf31"
325,"RP11-290F20.3",1.96355671511774e-72,-4.7216080526476,0.002,0.032,6.42829197395247e-68,"CD8+ Cytotoxic T","RP11-290F20.3"
326,"XCL1",2.40589966932568e-72,1.2030567116253,0.044,0.017,7.8764343374384e-68,"CD8+ Cytotoxic T","XCL1"
327,"ZBTB16",5.68877566003287e-72,1.73536201968151,0.028,0.008,1.86239137558156e-67,"CD8+ Cytotoxic T","ZBTB16"
328,"TMEM123",6.61161055812695e-71,-0.748863523906447,0.089,0.155,2.1645090645196e-66,"CD8+ Cytotoxic T","TMEM123"
329,"TNFSF14",2.64022568971552e-70,1.69140287544254,0.03,0.01,8.64357086299066e-66,"CD8+ Cytotoxic T","TNFSF14"
331,"RGS9",5.13862608284928e-70,2.55465689099056,0.014,0.002,1.6822834070032e-65,"CD8+ Cytotoxic T","RGS9"
332,"BATF",9.84889172911088e-70,0.949341441278843,0.107,0.062,3.22433017427632e-65,"CD8+ Cytotoxic T","BATF"
333,"PROK2",1.25167530458652e-68,3.59790187928585,0.01,0.001,4.09773461215535e-64,"CD8+ Cytotoxic T","PROK2"
334,"MBP",1.4684357229308e-68,0.816968042631003,0.131,0.081,4.80736486973084e-64,"CD8+ Cytotoxic T","MBP"
335,"FAM173A",3.89285159498783e-68,0.773034975357449,0.149,0.097,1.27444175516712e-63,"CD8+ Cytotoxic T","FAM173A"
336,"EIF3H",4.04233141804115e-68,-0.344983437116596,0.389,0.492,1.32337845963831e-63,"CD8+ Cytotoxic T","EIF3H"
337,"IFNGR2",6.46948593885508e-68,-2.92076569052836,0.005,0.036,2.11798030666238e-63,"CD8+ Cytotoxic T","IFNGR2"
339,"IGSF6",3.76999883944409e-67,-4.1952333805183,0.002,0.03,1.23422222005721e-62,"CD8+ Cytotoxic T","IGSF6"
340,"GPX4",4.27633392907026e-67,-0.407179913534505,0.298,0.393,1.39998620169902e-62,"CD8+ Cytotoxic T","GPX4"
341,"LEPROTL1",5.08185922945092e-67,-0.594377657168954,0.121,0.192,1.66369907453764e-62,"CD8+ Cytotoxic T","LEPROTL1"
342,"PILRA",5.10011413113228e-67,-4.95024828390483,0.001,0.028,1.66967536425009e-62,"CD8+ Cytotoxic T","PILRA"
343,"HSP90AA1",5.24544110624387e-67,0.3611107154902,0.506,0.451,1.71725250936212e-62,"CD8+ Cytotoxic T","HSP90AA1"
344,"TKT",8.3411461511627e-67,-0.80089263021477,0.096,0.161,2.73072442696765e-62,"CD8+ Cytotoxic T","TKT"
345,"ANXA2",4.6283137003946e-66,0.436392611134211,0.239,0.173,1.51521733923518e-61,"CD8+ Cytotoxic T","ANXA2"
346,"HSPB1",5.15691424208414e-66,-0.579060427992203,0.13,0.203,1.68827058457351e-61,"CD8+ Cytotoxic T","HSPB1"
347,"FLT3LG",1.38265986524119e-65,-0.612035272832092,0.136,0.208,4.5265518668266e-61,"CD8+ Cytotoxic T","FLT3LG"
348,"CKLF",1.9192070758863e-65,0.72836064692678,0.17,0.116,6.28310012503657e-61,"CD8+ Cytotoxic T","CKLF"
349,"KLRC2",1.95220271296333e-65,2.08795378620983,0.02,0.005,6.39112124169934e-61,"CD8+ Cytotoxic T","KLRC2"
350,"RCAN3",1.36034306470558e-64,-1.23355231099823,0.038,0.084,4.45349112523312e-60,"CD8+ Cytotoxic T","RCAN3"
351,"LRRC25",1.05526279596686e-63,-4.9052498821582,0.001,0.027,3.45471934143629e-59,"CD8+ Cytotoxic T","LRRC25"
352,"REEP5",1.498087441719e-63,0.648171540610865,0.19,0.134,4.90443866669968e-59,"CD8+ Cytotoxic T","REEP5"
353,"LST1",1.98931725401414e-63,-2.23293662367051,0.066,0.117,6.51262682619151e-59,"CD8+ Cytotoxic T","LST1"
355,"RP11-305L7.3",4.3327767328951e-63,2.97198141559609,0.01,0.001,1.4184644468152e-58,"CD8+ Cytotoxic T","RP11-305L7.3"
356,"GRN",7.99078335674981e-63,-1.52770427970674,0.03,0.072,2.61602265533275e-58,"CD8+ Cytotoxic T","GRN"
357,"IRF8",1.23529517355239e-62,-3.67002288427229,0.003,0.031,4.04410933917581e-58,"CD8+ Cytotoxic T","IRF8"
358,"MS4A7",1.69562145389055e-62,-4.38879050769687,0.002,0.028,5.55112551574689e-58,"CD8+ Cytotoxic T","MS4A7"
359,"APOBEC3H",2.22507124132153e-62,2.41568694147587,0.014,0.003,7.28443822983842e-58,"CD8+ Cytotoxic T","APOBEC3H"
361,"AC006369.2",3.09252052029694e-62,1.62036277093692,0.033,0.012,1.01242936793481e-57,"CD8+ Cytotoxic T","AC006369.2"
363,"ADTRP",1.07646026740495e-61,-2.63173024723453,0.007,0.037,3.52411562343034e-57,"CD8+ Cytotoxic T","ADTRP"
364,"MS4A1",2.30933254442752e-61,-2.55838309425861,0.012,0.044,7.56029288394681e-57,"CD8+ Cytotoxic T","MS4A1"
365,"HVCN1",3.60945678989555e-61,-1.84711013073263,0.017,0.052,1.18166396387601e-56,"CD8+ Cytotoxic T","HVCN1"
366,"TSEN54",3.61727696587392e-61,0.973802725299715,0.091,0.052,1.18422413308781e-56,"CD8+ Cytotoxic T","TSEN54"
367,"LAT2",9.61147984965084e-61,-2.47517414152507,0.008,0.038,3.14660627317869e-56,"CD8+ Cytotoxic T","LAT2"
369,"GGA1",1.68140014848254e-60,0.889219528761439,0.109,0.067,5.50456780610215e-56,"CD8+ Cytotoxic T","GGA1"
370,"RP11-539L10.2",2.05045600813119e-60,1.92185581856378,0.021,0.006,6.71278287941991e-56,"CD8+ Cytotoxic T","RP11-539L10.2"
371,"PRR5L",3.74781937732526e-60,1.66675455085446,0.028,0.009,1.22696110774874e-55,"CD8+ Cytotoxic T","PRR5L"
372,"HLA-DPA1",3.93970682511053e-60,-0.636113496718125,0.255,0.17,1.28978122040468e-55,"CD8+ Cytotoxic T","HLA-DPA1"
373,"CCDC107",6.20963641798999e-60,0.675917019258434,0.185,0.132,2.03291077052156e-55,"CD8+ Cytotoxic T","CCDC107"
374,"CPA5",6.62734000060279e-60,-2.03449166709371,0.011,0.043,2.16965856939734e-55,"CD8+ Cytotoxic T","CPA5"
375,"HSP90B1",6.65874815991483e-60,0.569433250045351,0.228,0.171,2.17994097259292e-55,"CD8+ Cytotoxic T","HSP90B1"
376,"RRAS2",9.40454726332358e-60,1.37282982648125,0.038,0.015,3.07886068306687e-55,"CD8+ Cytotoxic T","RRAS2"
377,"RIC3",2.3460061922918e-59,-1.5243062446829,0.019,0.055,7.68035507232489e-55,"CD8+ Cytotoxic T","RIC3"
378,"SMDT1",8.06631843186658e-59,-0.365850052698772,0.27,0.358,2.64075132822448e-54,"CD8+ Cytotoxic T","SMDT1"
379,"DNPH1",1.1683753724793e-58,-0.906334754572881,0.049,0.096,3.82502729442273e-54,"CD8+ Cytotoxic T","DNPH1"
380,"CD53",2.15793001037654e-58,0.39038088937955,0.421,0.364,7.06463126797072e-54,"CD8+ Cytotoxic T","CD53"
381,"LY6E",2.76608631602593e-58,0.363478356362003,0.459,0.402,9.05561338140568e-54,"CD8+ Cytotoxic T","LY6E"
382,"CDK2AP2",3.7695174875584e-58,0.647641189958164,0.199,0.145,1.23406463507687e-53,"CD8+ Cytotoxic T","CDK2AP2"
383,"CFLAR",9.64748773357168e-58,0.760222554557048,0.144,0.097,3.1583945342167e-53,"CD8+ Cytotoxic T","CFLAR"
384,"PPDPF",1.03572305219698e-57,0.262188582494299,0.631,0.588,3.39075012828246e-53,"CD8+ Cytotoxic T","PPDPF"
385,"TCEA3",1.73364661568166e-57,-2.38176028303788,0.008,0.036,5.67561229041863e-53,"CD8+ Cytotoxic T","TCEA3"
386,"NCF2",3.72323481341505e-57,-5.15676690263778,0.001,0.023,1.21891261321582e-52,"CD8+ Cytotoxic T","NCF2"
388,"BHLHE40",5.99756610048374e-56,1.56238390619939,0.028,0.01,1.96348318997637e-51,"CD8+ Cytotoxic T","BHLHE40"
389,"TYROBP",6.19188232417052e-56,-0.307359649850308,0.257,0.175,2.02709843528694e-51,"CD8+ Cytotoxic T","TYROBP"
390,"CPVL",8.32387031818705e-56,-3.9983384901871,0.002,0.025,2.72506866476807e-51,"CD8+ Cytotoxic T","CPVL"
392,"MIR142",4.70984031392266e-55,0.64970722622138,0.136,0.09,1.541907521972e-50,"CD8+ Cytotoxic T","MIR142"
393,"BIRC3",7.47971701055877e-55,-1.37333567021117,0.023,0.059,2.44870975491673e-50,"CD8+ Cytotoxic T","BIRC3"
394,"PDIA6",2.06902144761463e-54,0.640602741181811,0.181,0.13,6.77356241520079e-50,"CD8+ Cytotoxic T","PDIA6"
395,"CEP78",3.05210154222354e-54,1.25460045970406,0.045,0.02,9.99197002893142e-50,"CD8+ Cytotoxic T","CEP78"
397,"TGFBR3L",3.47394962017283e-54,2.6762186465797,0.011,0.002,1.13730162665218e-49,"CD8+ Cytotoxic T","TGFBR3L"
398,"ZFAS1",5.46239739888707e-54,-0.383069549277594,0.274,0.357,1.78827966044765e-49,"CD8+ Cytotoxic T","ZFAS1"
399,"AQP3",5.85816756734615e-54,-0.733802539919767,0.088,0.143,1.91784689819778e-49,"CD8+ Cytotoxic T","AQP3"
400,"C19orf38",7.01269377046399e-54,-4.18166408760584,0.001,0.023,2.2958156865745e-49,"CD8+ Cytotoxic T","C19orf38"
401,"ALKBH7",7.5320996307362e-54,-0.542689553165191,0.144,0.21,2.46585877711042e-49,"CD8+ Cytotoxic T","ALKBH7"
402,"SCD5",8.27665015070285e-54,2.55982872008632,0.012,0.002,2.7096097263371e-49,"CD8+ Cytotoxic T","SCD5"
403,"RP11-357H14.17",1.46190269174165e-53,3.66236539748708,0.007,0,4.78597703222382e-49,"CD8+ Cytotoxic T","RP11-357H14.17"
404,"SYNGR1",3.01577505152656e-53,1.20524320410819,0.043,0.019,9.87304436368765e-49,"CD8+ Cytotoxic T","SYNGR1"
405,"TBXAS1",1.37892441167152e-52,-3.22483862214228,0.003,0.027,4.51432273893022e-48,"CD8+ Cytotoxic T","TBXAS1"
406,"CAPN2",1.86468975162266e-52,0.807180914435431,0.127,0.084,6.10462130886228e-48,"CD8+ Cytotoxic T","CAPN2"
407,"SEPT7",2.11502975712834e-52,0.454014875695316,0.333,0.279,6.92418441888675e-48,"CD8+ Cytotoxic T","SEPT7"
408,"HLA-DMA",2.12304788817964e-52,-1.30100721628211,0.051,0.094,6.95043417632252e-48,"CD8+ Cytotoxic T","HLA-DMA"
409,"RP11-47L3.1",3.315357417954e-52,1.20783682672816,0.049,0.024,1.08538171148978e-47,"CD8+ Cytotoxic T","RP11-47L3.1"
410,"HLA-DMB",5.82922723128212e-52,-1.45275531392173,0.027,0.063,1.90837241097714e-47,"CD8+ Cytotoxic T","HLA-DMB"
411,"EAF2",6.72941938818402e-52,-2.14736270643846,0.009,0.037,2.20307731930369e-47,"CD8+ Cytotoxic T","EAF2"
412,"CD55",8.08476039506203e-52,-1.02667221281336,0.037,0.077,2.64678885813541e-47,"CD8+ Cytotoxic T","CD55"
413,"LINC00926",1.12143925487628e-51,-3.82128109246908,0.004,0.027,3.67136783261395e-47,"CD8+ Cytotoxic T","LINC00926"
414,"LGALS2",1.77406056523055e-51,-5.17483531601062,0.001,0.022,5.80791947845177e-47,"CD8+ Cytotoxic T","LGALS2"
416,"ZAP70",1.96562703190385e-51,0.626624831293395,0.174,0.125,6.43506977704683e-47,"CD8+ Cytotoxic T","ZAP70"
417,"MMP23B",2.58539444701683e-51,1.50349550006659,0.023,0.008,8.46406434064369e-47,"CD8+ Cytotoxic T","MMP23B"
418,"BSG",5.06217633636766e-51,0.517203686944252,0.251,0.198,1.65725528900004e-46,"CD8+ Cytotoxic T","BSG"
419,"PLD4",6.86180556593861e-51,-4.87594640043389,0.001,0.022,2.24641790617698e-46,"CD8+ Cytotoxic T","PLD4"
420,"RUNX3",7.14702557575254e-51,0.99363447643814,0.066,0.036,2.33979323298987e-46,"CD8+ Cytotoxic T","RUNX3"
421,"IDH2",8.93841174506426e-51,0.751061670440963,0.144,0.1,2.92625723709914e-46,"CD8+ Cytotoxic T","IDH2"
422,"GPR68",9.6614235933724e-51,1.61714501754167,0.022,0.007,3.16295685599826e-46,"CD8+ Cytotoxic T","GPR68"
423,"YPEL1",1.94466402452433e-50,1.36448973020665,0.029,0.011,6.36644108348775e-46,"CD8+ Cytotoxic T","YPEL1"
424,"CALM3",4.04122778506516e-50,-0.417803673313232,0.208,0.284,1.32301715227463e-45,"CD8+ Cytotoxic T","CALM3"
425,"BEX4",4.49319052794266e-50,-0.93772200284862,0.041,0.081,1.47098071503787e-45,"CD8+ Cytotoxic T","BEX4"
426,"TRAF3IP3",8.30226000070752e-50,-0.316936982215349,0.349,0.435,2.71799387903163e-45,"CD8+ Cytotoxic T","TRAF3IP3"
427,"ATP5G2",1.13925222406127e-49,-0.25794097880039,0.595,0.676,3.72968393113179e-45,"CD8+ Cytotoxic T","ATP5G2"
428,"HSPA5",1.38745057852993e-49,0.608358657182906,0.18,0.132,4.54223570399128e-45,"CD8+ Cytotoxic T","HSPA5"
429,"USP10",1.88917337139109e-49,-1.22429617071334,0.026,0.06,6.18477578326016e-45,"CD8+ Cytotoxic T","USP10"
430,"CD14",3.14222349596438e-49,-4.63260147188154,0.002,0.022,1.02870112810882e-44,"CD8+ Cytotoxic T","CD14"
431,"PDCD1",4.66819710568651e-49,1.91786838442341,0.018,0.005,1.52827436845965e-44,"CD8+ Cytotoxic T","PDCD1"
432,"ITM2C",5.51617247911715e-49,-1.38879989133665,0.024,0.057,1.80588454621337e-44,"CD8+ Cytotoxic T","ITM2C"
433,"PTPRC",6.20244331152193e-49,0.441491417015106,0.342,0.291,2.03055589132605e-44,"CD8+ Cytotoxic T","PTPRC"
435,"MANF",7.11255054654016e-49,0.666829725859939,0.14,0.097,2.32850679792632e-44,"CD8+ Cytotoxic T","MANF"
436,"NELL2",2.98137557760708e-48,-1.62619272517791,0.013,0.042,9.76042736597007e-44,"CD8+ Cytotoxic T","NELL2"
438,"CLEC2B",4.11105582247541e-48,0.911638858516898,0.085,0.051,1.345877455162e-43,"CD8+ Cytotoxic T","CLEC2B"
439,"GBP5",6.97580105531875e-48,1.10844338555498,0.044,0.021,2.28373774949025e-43,"CD8+ Cytotoxic T","GBP5"
440,"BRI3",7.39276383344139e-48,-1.31331181274316,0.022,0.055,2.42024302379204e-43,"CD8+ Cytotoxic T","BRI3"
441,"CCNI",8.15483194179604e-48,-0.283800536604452,0.312,0.397,2.66972888110519e-43,"CD8+ Cytotoxic T","CCNI"
442,"U2AF1L4",2.35269787048682e-47,-0.902669859177958,0.041,0.08,7.70226228839974e-43,"CD8+ Cytotoxic T","U2AF1L4"
443,"POU2F2",4.3700333396835e-47,-1.3467093559244,0.019,0.05,1.43066151474558e-42,"CD8+ Cytotoxic T","POU2F2"
444,"CMC1",4.83091049265807e-47,1.01616302188854,0.075,0.044,1.5815434770864e-42,"CD8+ Cytotoxic T","CMC1"
445,"AHNAK",4.98111394458604e-47,0.806144486392676,0.101,0.064,1.63071708317858e-42,"CD8+ Cytotoxic T","AHNAK"
446,"VPREB3",7.02066339907511e-47,-4.24277164868997,0.002,0.022,2.29842478358921e-42,"CD8+ Cytotoxic T","VPREB3"
447,"GIMAP7",1.22172315572925e-46,-0.273929968748851,0.566,0.628,3.99967726722641e-42,"CD8+ Cytotoxic T","GIMAP7"
448,"FCER2",1.22744932365237e-46,-4.37430129375268,0.002,0.022,4.01842359577313e-42,"CD8+ Cytotoxic T","FCER2"
449,"EPHX4",1.82349028364877e-46,2.84344414072806,0.008,0.001,5.96974249060935e-42,"CD8+ Cytotoxic T","EPHX4"
450,"SPIB",1.84630999150265e-46,-3.93778190112367,0.003,0.023,6.04444965018139e-42,"CD8+ Cytotoxic T","SPIB"
451,"MDS2",2.12002321551579e-46,-2.46767926389075,0.005,0.027,6.94053200295559e-42,"CD8+ Cytotoxic T","MDS2"
452,"FKBP1A",2.46662889734143e-46,-0.419686685545543,0.171,0.236,8.07524968411637e-42,"CD8+ Cytotoxic T","FKBP1A"
453,"ZEB2",3.94166789061368e-46,1.38626616850996,0.03,0.012,1.29042323402911e-41,"CD8+ Cytotoxic T","ZEB2"
454,"AES",5.15810701293246e-46,-0.290835944073657,0.417,0.497,1.68866107389383e-41,"CD8+ Cytotoxic T","AES"
455,"CLEC11A",5.85202697419621e-46,-2.47882778507051,0.005,0.027,1.91583659081236e-41,"CD8+ Cytotoxic T","CLEC11A"
456,"LILRB2",7.94418688564375e-46,-4.16797296655349,0.001,0.02,2.60076790262205e-41,"CD8+ Cytotoxic T","LILRB2"
457,"TMIGD2",1.63597458537573e-45,-0.800548106800088,0.062,0.105,5.35585359760307e-41,"CD8+ Cytotoxic T","TMIGD2"
458,"TESPA1",1.74380118000287e-45,-1.42254311530182,0.015,0.043,5.70885630309338e-41,"CD8+ Cytotoxic T","TESPA1"
459,"GSN",1.82783804379332e-45,-2.7157188782628,0.005,0.027,5.98397618777057e-41,"CD8+ Cytotoxic T","GSN"
460,"HMGA1",2.69456839406397e-45,-0.653526033293023,0.063,0.107,8.82147800848662e-41,"CD8+ Cytotoxic T","HMGA1"
461,"CLN5",2.95990689458843e-45,-2.18223858234323,0.007,0.03,9.69014319150362e-41,"CD8+ Cytotoxic T","CLN5"
462,"ADI1",3.61726959471355e-45,-0.678609442621608,0.062,0.106,1.18422171991732e-40,"CD8+ Cytotoxic T","ADI1"
463,"HMOX1",3.96852836587438e-45,-3.82356364079325,0.002,0.021,1.29921681641995e-40,"CD8+ Cytotoxic T","HMOX1"
464,"ARF6",6.19106957698258e-45,0.516801228619427,0.242,0.194,2.02683235811256e-40,"CD8+ Cytotoxic T","ARF6"
465,"PLP2",1.23642111171774e-44,-0.443503589232864,0.177,0.241,4.04779543554153e-40,"CD8+ Cytotoxic T","PLP2"
466,"VIMP",1.42825531079086e-44,0.672450381598164,0.132,0.092,4.67582223646713e-40,"CD8+ Cytotoxic T","VIMP"
467,"IL6R",1.57624076014706e-44,-2.34793809169951,0.006,0.029,5.16029700056946e-40,"CD8+ Cytotoxic T","IL6R"
